snapshot_id,snapshot_ts,store_id,city_id,resource_type,resource_name,active_units,provisioned_units,utilization_pct,monthly_cost_inr,shift_staff_present,shift_staff_planned
1339,2026-03-21T07:44:00+05:30,20,3,picker_capacity,Delhi NCR Indirapuram DS-6 Picker Capacity,8,9,88.89,333000,8,9
1340,2026-03-21T07:44:00+05:30,20,3,packer_capacity,Delhi NCR Indirapuram DS-6 Packer Capacity,3,5,60.0,227000,3,5
1341,2026-03-21T07:44:00+05:30,20,3,driver_capacity,Delhi NCR Indirapuram DS-6 Driver Capacity,15,18,83.33,542000,15,18
1342,2026-03-21T07:44:00+05:30,20,3,dispatch_bays,Delhi NCR Indirapuram DS-6 Dispatch Bays,3,3,100.0,130000,15,18
1343,2026-03-21T07:44:00+05:30,20,3,cold_storage,Delhi NCR Indirapuram DS-6 Cold Storage,124,161,77.02,175860,11,14
1344,2026-03-21T07:44:00+05:30,20,3,saas_licenses,Delhi NCR Indirapuram DS-6 Operations SaaS Seats,15,20,75.0,51200,11,14
1345,2026-03-21T07:10:00+05:30,21,4,picker_capacity,Hyderabad Madhapur DS-1 Picker Capacity,11,12,91.67,369000,11,12
1346,2026-03-21T07:10:00+05:30,21,4,packer_capacity,Hyderabad Madhapur DS-1 Packer Capacity,7,8,87.5,254000,7,8
1347,2026-03-21T07:10:00+05:30,21,4,driver_capacity,Hyderabad Madhapur DS-1 Driver Capacity,24,27,88.89,614000,24,27
1348,2026-03-21T07:10:00+05:30,21,4,dispatch_bays,Hyderabad Madhapur DS-1 Dispatch Bays,5,5,100.0,162000,24,27
1349,2026-03-21T07:10:00+05:30,21,4,cold_storage,Hyderabad Madhapur DS-1 Cold Storage,264,367,71.93,229420,18,20
1350,2026-03-21T07:10:00+05:30,21,4,saas_licenses,Hyderabad Madhapur DS-1 Operations SaaS Seats,19,26,73.08,53060,18,20
1351,2026-03-21T07:35:00+05:30,22,4,picker_capacity,Hyderabad Gachibowli DS-2 Picker Capacity,11,13,84.62,381000,11,13
1352,2026-03-21T07:35:00+05:30,22,4,packer_capacity,Hyderabad Gachibowli DS-2 Packer Capacity,7,9,77.78,263000,7,9
1353,2026-03-21T07:35:00+05:30,22,4,driver_capacity,Hyderabad Gachibowli DS-2 Driver Capacity,23,27,85.19,614000,23,27
1354,2026-03-21T07:35:00+05:30,22,4,dispatch_bays,Hyderabad Gachibowli DS-2 Dispatch Bays,5,5,100.0,162000,23,27
1355,2026-03-21T07:35:00+05:30,22,4,cold_storage,Hyderabad Gachibowli DS-2 Cold Storage,176,295,59.66,210700,18,22
1356,2026-03-21T07:35:00+05:30,22,4,saas_licenses,Hyderabad Gachibowli DS-2 Operations SaaS Seats,19,28,67.86,53680,18,22
1357,2026-03-21T07:07:00+05:30,23,4,picker_capacity,Hyderabad Kondapur DS-3 Picker Capacity,10,12,83.33,369000,10,12
1358,2026-03-21T07:07:00+05:30,23,4,packer_capacity,Hyderabad Kondapur DS-3 Packer Capacity,5,7,71.43,245000,5,7
1359,2026-03-21T07:07:00+05:30,23,4,driver_capacity,Hyderabad Kondapur DS-3 Driver Capacity,22,26,84.62,606000,22,26
1360,2026-03-21T07:07:00+05:30,23,4,dispatch_bays,Hyderabad Kondapur DS-3 Dispatch Bays,5,5,100.0,162000,22,26
1361,2026-03-21T07:07:00+05:30,23,4,cold_storage,Hyderabad Kondapur DS-3 Cold Storage,293,321,91.28,217460,15,19
1362,2026-03-21T07:07:00+05:30,23,4,saas_licenses,Hyderabad Kondapur DS-3 Operations SaaS Seats,17,25,68.0,52750,15,19
1363,2026-03-21T07:16:00+05:30,24,4,picker_capacity,Hyderabad Banjara Hills DS-4 Picker Capacity,12,14,85.71,393000,12,14
1364,2026-03-21T07:16:00+05:30,24,4,packer_capacity,Hyderabad Banjara Hills DS-4 Packer Capacity,7,8,87.5,254000,7,8
1365,2026-03-21T07:16:00+05:30,24,4,driver_capacity,Hyderabad Banjara Hills DS-4 Driver Capacity,22,26,84.62,606000,22,26
1366,2026-03-21T07:16:00+05:30,24,4,dispatch_bays,Hyderabad Banjara Hills DS-4 Dispatch Bays,5,5,100.0,162000,22,26
1367,2026-03-21T07:16:00+05:30,24,4,cold_storage,Hyderabad Banjara Hills DS-4 Cold Storage,206,268,76.87,203680,19,22
1368,2026-03-21T07:16:00+05:30,24,4,saas_licenses,Hyderabad Banjara Hills DS-4 Operations SaaS Seats,19,28,67.86,53680,19,22
1369,2026-03-21T07:04:00+05:30,25,4,picker_capacity,Hyderabad Kukatpally DS-5 Picker Capacity,11,12,91.67,369000,11,12
1370,2026-03-21T07:04:00+05:30,25,4,packer_capacity,Hyderabad Kukatpally DS-5 Packer Capacity,9,10,90.0,272000,9,10
1371,2026-03-21T07:04:00+05:30,25,4,driver_capacity,Hyderabad Kukatpally DS-5 Driver Capacity,22,25,88.0,598000,22,25
1372,2026-03-21T07:04:00+05:30,25,4,dispatch_bays,Hyderabad Kukatpally DS-5 Dispatch Bays,5,5,100.0,162000,22,25
1373,2026-03-21T07:04:00+05:30,25,4,cold_storage,Hyderabad Kukatpally DS-5 Cold Storage,145,225,64.44,192500,20,22
1374,2026-03-21T07:04:00+05:30,25,4,saas_licenses,Hyderabad Kukatpally DS-5 Operations SaaS Seats,24,28,85.71,53680,20,22
1375,2026-03-21T07:33:00+05:30,26,5,picker_capacity,Pune Baner DS-1 Picker Capacity,4,6,66.67,297000,4,6
1376,2026-03-21T07:33:00+05:30,26,5,packer_capacity,Pune Baner DS-1 Packer Capacity,5,6,83.33,236000,5,6
1377,2026-03-21T07:33:00+05:30,26,5,driver_capacity,Pune Baner DS-1 Driver Capacity,19,22,86.36,574000,19,22
1378,2026-03-21T07:33:00+05:30,26,5,dispatch_bays,Pune Baner DS-1 Dispatch Bays,3,3,100.0,130000,19,22
1379,2026-03-21T07:33:00+05:30,26,5,cold_storage,Pune Baner DS-1 Cold Storage,82,133,61.65,168580,9,12
1380,2026-03-21T07:33:00+05:30,26,5,saas_licenses,Pune Baner DS-1 Operations SaaS Seats,6,18,33.33,50580,9,12
1381,2026-03-21T07:18:00+05:30,27,5,picker_capacity,Pune Kothrud DS-2 Picker Capacity,9,11,81.82,357000,9,11
1382,2026-03-21T07:18:00+05:30,27,5,packer_capacity,Pune Kothrud DS-2 Packer Capacity,6,8,75.0,254000,6,8
1383,2026-03-21T07:18:00+05:30,27,5,driver_capacity,Pune Kothrud DS-2 Driver Capacity,19,24,79.17,590000,19,24
1384,2026-03-21T07:18:00+05:30,27,5,dispatch_bays,Pune Kothrud DS-2 Dispatch Bays,4,5,80.0,162000,19,24
1385,2026-03-21T07:18:00+05:30,27,5,cold_storage,Pune Kothrud DS-2 Cold Storage,304,368,82.61,229680,15,19
1386,2026-03-21T07:18:00+05:30,27,5,saas_licenses,Pune Kothrud DS-2 Operations SaaS Seats,19,25,76.0,52750,15,19
1387,2026-03-21T07:35:00+05:30,28,5,picker_capacity,Pune Wakad DS-3 Picker Capacity,8,10,80.0,345000,8,10
1388,2026-03-21T07:35:00+05:30,28,5,packer_capacity,Pune Wakad DS-3 Packer Capacity,6,8,75.0,254000,6,8
1389,2026-03-21T07:35:00+05:30,28,5,driver_capacity,Pune Wakad DS-3 Driver Capacity,22,25,88.0,598000,22,25
1390,2026-03-21T07:35:00+05:30,28,5,dispatch_bays,Pune Wakad DS-3 Dispatch Bays,5,5,100.0,162000,22,25
1391,2026-03-21T07:35:00+05:30,28,5,cold_storage,Pune Wakad DS-3 Cold Storage,225,321,70.09,217460,14,18
1392,2026-03-21T07:35:00+05:30,28,5,saas_licenses,Pune Wakad DS-3 Operations SaaS Seats,16,24,66.67,52440,14,18
1393,2026-03-21T07:24:00+05:30,29,5,picker_capacity,Pune Viman Nagar DS-4 Picker Capacity,8,10,80.0,345000,8,10
1394,2026-03-21T07:24:00+05:30,29,5,packer_capacity,Pune Viman Nagar DS-4 Packer Capacity,8,9,88.89,263000,8,9
1395,2026-03-21T07:24:00+05:30,29,5,driver_capacity,Pune Viman Nagar DS-4 Driver Capacity,22,26,84.62,606000,22,26
1396,2026-03-21T07:24:00+05:30,29,5,dispatch_bays,Pune Viman Nagar DS-4 Dispatch Bays,5,5,100.0,162000,22,26
1397,2026-03-21T07:24:00+05:30,29,5,cold_storage,Pune Viman Nagar DS-4 Cold Storage,193,263,73.38,202380,16,19
1398,2026-03-21T07:24:00+05:30,29,5,saas_licenses,Pune Viman Nagar DS-4 Operations SaaS Seats,8,25,32.0,52750,16,19
1399,2026-03-21T07:44:00+05:30,30,5,picker_capacity,Pune Hadapsar DS-5 Picker Capacity,4,6,66.67,297000,4,6
1400,2026-03-21T07:44:00+05:30,30,5,packer_capacity,Pune Hadapsar DS-5 Packer Capacity,6,7,85.71,245000,6,7
1401,2026-03-21T07:44:00+05:30,30,5,driver_capacity,Pune Hadapsar DS-5 Driver Capacity,18,22,81.82,574000,18,22
1402,2026-03-21T07:44:00+05:30,30,5,dispatch_bays,Pune Hadapsar DS-5 Dispatch Bays,3,3,100.0,130000,18,22
1403,2026-03-21T07:44:00+05:30,30,5,cold_storage,Pune Hadapsar DS-5 Cold Storage,136,153,88.89,173780,10,13
1404,2026-03-21T07:44:00+05:30,30,5,saas_licenses,Pune Hadapsar DS-5 Operations SaaS Seats,12,19,63.16,50890,10,13
1405,2026-03-21T07:14:00+05:30,31,6,picker_capacity,Chennai OMR DS-1 Picker Capacity,15,17,88.24,429000,15,17
1406,2026-03-21T07:14:00+05:30,31,6,packer_capacity,Chennai OMR DS-1 Packer Capacity,10,12,83.33,290000,10,12
1407,2026-03-21T07:14:00+05:30,31,6,driver_capacity,Chennai OMR DS-1 Driver Capacity,30,34,88.24,670000,30,34
1408,2026-03-21T07:14:00+05:30,31,6,dispatch_bays,Chennai OMR DS-1 Dispatch Bays,7,7,100.0,194000,30,34
1409,2026-03-21T07:14:00+05:30,31,6,cold_storage,Chennai OMR DS-1 Cold Storage,368,461,79.83,253860,25,29
1410,2026-03-21T07:14:00+05:30,31,6,saas_licenses,Chennai OMR DS-1 Operations SaaS Seats,29,35,82.86,55850,25,29
1411,2026-03-21T07:39:00+05:30,32,6,picker_capacity,Chennai Adyar DS-2 Picker Capacity,8,10,80.0,345000,8,10
1412,2026-03-21T07:39:00+05:30,32,6,packer_capacity,Chennai Adyar DS-2 Packer Capacity,9,10,90.0,272000,9,10
1413,2026-03-21T07:39:00+05:30,32,6,driver_capacity,Chennai Adyar DS-2 Driver Capacity,26,30,86.67,638000,26,30
1414,2026-03-21T07:39:00+05:30,32,6,dispatch_bays,Chennai Adyar DS-2 Dispatch Bays,5,5,100.0,162000,26,30
1415,2026-03-21T07:39:00+05:30,32,6,cold_storage,Chennai Adyar DS-2 Cold Storage,215,240,89.58,196400,17,20
1416,2026-03-21T07:39:00+05:30,32,6,saas_licenses,Chennai Adyar DS-2 Operations SaaS Seats,17,26,65.38,53060,17,20
1417,2026-03-21T07:15:00+05:30,33,6,picker_capacity,Chennai Anna Nagar DS-3 Picker Capacity,7,9,77.78,333000,7,9
1418,2026-03-21T07:15:00+05:30,33,6,packer_capacity,Chennai Anna Nagar DS-3 Packer Capacity,3,5,60.0,227000,3,5
1419,2026-03-21T07:15:00+05:30,33,6,driver_capacity,Chennai Anna Nagar DS-3 Driver Capacity,15,18,83.33,542000,15,18
1420,2026-03-21T07:15:00+05:30,33,6,dispatch_bays,Chennai Anna Nagar DS-3 Dispatch Bays,3,3,100.0,130000,15,18
1421,2026-03-21T07:15:00+05:30,33,6,cold_storage,Chennai Anna Nagar DS-3 Cold Storage,117,145,80.69,171700,10,14
1422,2026-03-21T07:15:00+05:30,33,6,saas_licenses,Chennai Anna Nagar DS-3 Operations SaaS Seats,13,20,65.0,51200,10,14
1423,2026-03-21T07:07:00+05:30,34,6,picker_capacity,Chennai Velachery DS-4 Picker Capacity,4,6,66.67,297000,4,6
1424,2026-03-21T07:07:00+05:30,34,6,packer_capacity,Chennai Velachery DS-4 Packer Capacity,3,5,60.0,227000,3,5
1425,2026-03-21T07:07:00+05:30,34,6,driver_capacity,Chennai Velachery DS-4 Driver Capacity,14,17,82.35,534000,14,17
1426,2026-03-21T07:07:00+05:30,34,6,dispatch_bays,Chennai Velachery DS-4 Dispatch Bays,3,3,100.0,130000,14,17
1427,2026-03-21T07:07:00+05:30,34,6,cold_storage,Chennai Velachery DS-4 Cold Storage,96,125,76.8,166500,7,11
1428,2026-03-21T07:07:00+05:30,34,6,saas_licenses,Chennai Velachery DS-4 Operations SaaS Seats,13,17,76.47,50270,7,11
1429,2026-03-22T07:39:00+05:30,1,1,picker_capacity,Bengaluru HSR DS-1 Picker Capacity,11,12,91.67,369000,11,12
1430,2026-03-22T07:39:00+05:30,1,1,packer_capacity,Bengaluru HSR DS-1 Packer Capacity,7,9,77.78,263000,7,9
1431,2026-03-22T07:39:00+05:30,1,1,driver_capacity,Bengaluru HSR DS-1 Driver Capacity,27,30,90.0,638000,27,30
1432,2026-03-22T07:39:00+05:30,1,1,dispatch_bays,Bengaluru HSR DS-1 Dispatch Bays,5,5,100.0,162000,27,30
1433,2026-03-22T07:39:00+05:30,1,1,cold_storage,Bengaluru HSR DS-1 Cold Storage,199,290,68.62,209400,18,21
1434,2026-03-22T07:39:00+05:30,1,1,saas_licenses,Bengaluru HSR DS-1 Operations SaaS Seats,20,27,74.07,53370,18,21
1435,2026-03-22T07:22:00+05:30,2,1,picker_capacity,Bengaluru Indiranagar DS-2 Picker Capacity,10,11,90.91,357000,10,11
1436,2026-03-22T07:22:00+05:30,2,1,packer_capacity,Bengaluru Indiranagar DS-2 Packer Capacity,7,8,87.5,254000,7,8
1437,2026-03-22T07:22:00+05:30,2,1,driver_capacity,Bengaluru Indiranagar DS-2 Driver Capacity,28,32,87.5,654000,28,32
1438,2026-03-22T07:22:00+05:30,2,1,dispatch_bays,Bengaluru Indiranagar DS-2 Dispatch Bays,5,5,100.0,162000,28,32
1439,2026-03-22T07:22:00+05:30,2,1,cold_storage,Bengaluru Indiranagar DS-2 Cold Storage,257,375,68.53,231500,17,19
1440,2026-03-22T07:22:00+05:30,2,1,saas_licenses,Bengaluru Indiranagar DS-2 Operations SaaS Seats,15,25,60.0,52750,17,19
1441,2026-03-22T07:36:00+05:30,3,1,picker_capacity,Bengaluru Whitefield DS-3 Picker Capacity,10,12,83.33,369000,10,12
1442,2026-03-22T07:36:00+05:30,3,1,packer_capacity,Bengaluru Whitefield DS-3 Packer Capacity,6,7,85.71,245000,6,7
1443,2026-03-22T07:36:00+05:30,3,1,driver_capacity,Bengaluru Whitefield DS-3 Driver Capacity,20,24,83.33,590000,20,24
1444,2026-03-22T07:36:00+05:30,3,1,dispatch_bays,Bengaluru Whitefield DS-3 Dispatch Bays,5,5,100.0,162000,20,24
1445,2026-03-22T07:36:00+05:30,3,1,cold_storage,Bengaluru Whitefield DS-3 Cold Storage,189,298,63.42,211480,16,19
1446,2026-03-22T07:36:00+05:30,3,1,saas_licenses,Bengaluru Whitefield DS-3 Operations SaaS Seats,22,25,88.0,52750,16,19
1447,2026-03-22T07:18:00+05:30,4,1,picker_capacity,Bengaluru Koramangala DS-4 Picker Capacity,9,11,81.82,357000,9,11
1448,2026-03-22T07:18:00+05:30,4,1,packer_capacity,Bengaluru Koramangala DS-4 Packer Capacity,6,7,85.71,245000,6,7
1449,2026-03-22T07:18:00+05:30,4,1,driver_capacity,Bengaluru Koramangala DS-4 Driver Capacity,22,25,88.0,598000,22,25
1450,2026-03-22T07:18:00+05:30,4,1,dispatch_bays,Bengaluru Koramangala DS-4 Dispatch Bays,5,5,100.0,162000,22,25
1451,2026-03-22T07:18:00+05:30,4,1,cold_storage,Bengaluru Koramangala DS-4 Cold Storage,138,226,61.06,192760,15,18
1452,2026-03-22T07:18:00+05:30,4,1,saas_licenses,Bengaluru Koramangala DS-4 Operations SaaS Seats,18,24,75.0,52440,15,18
1453,2026-03-22T07:07:00+05:30,5,1,picker_capacity,Bengaluru Hebbal DS-5 Picker Capacity,7,9,77.78,333000,7,9
1454,2026-03-22T07:07:00+05:30,5,1,packer_capacity,Bengaluru Hebbal DS-5 Packer Capacity,2,4,50.0,218000,2,4
1455,2026-03-22T07:07:00+05:30,5,1,driver_capacity,Bengaluru Hebbal DS-5 Driver Capacity,8,16,50.0,526000,8,16
1456,2026-03-22T07:07:00+05:30,5,1,dispatch_bays,Bengaluru Hebbal DS-5 Dispatch Bays,3,3,100.0,130000,8,16
1457,2026-03-22T07:07:00+05:30,5,1,cold_storage,Bengaluru Hebbal DS-5 Cold Storage,181,204,88.73,187040,9,13
1458,2026-03-22T07:07:00+05:30,5,1,saas_licenses,Bengaluru Hebbal DS-5 Operations SaaS Seats,14,19,73.68,50890,9,13
1459,2026-03-22T07:14:00+05:30,6,1,picker_capacity,Bengaluru Jayanagar DS-6 Picker Capacity,4,6,66.67,297000,4,6
1460,2026-03-22T07:14:00+05:30,6,1,packer_capacity,Bengaluru Jayanagar DS-6 Packer Capacity,5,7,71.43,245000,5,7
1461,2026-03-22T07:14:00+05:30,6,1,driver_capacity,Bengaluru Jayanagar DS-6 Driver Capacity,18,21,85.71,566000,18,21
1462,2026-03-22T07:14:00+05:30,6,1,dispatch_bays,Bengaluru Jayanagar DS-6 Dispatch Bays,3,3,100.0,130000,18,21
1463,2026-03-22T07:14:00+05:30,6,1,cold_storage,Bengaluru Jayanagar DS-6 Cold Storage,112,123,91.06,165980,9,13
1464,2026-03-22T07:14:00+05:30,6,1,saas_licenses,Bengaluru Jayanagar DS-6 Operations SaaS Seats,14,19,73.68,50890,9,13
1465,2026-03-22T07:32:00+05:30,7,1,picker_capacity,Bengaluru HSR DS-7 Picker Capacity,11,14,78.57,393000,11,14
1466,2026-03-22T07:32:00+05:30,7,1,packer_capacity,Bengaluru HSR DS-7 Packer Capacity,4,8,50.0,254000,4,8
1467,2026-03-22T07:32:00+05:30,7,1,driver_capacity,Bengaluru HSR DS-7 Driver Capacity,27,30,90.0,638000,27,30
1468,2026-03-22T07:32:00+05:30,7,1,dispatch_bays,Bengaluru HSR DS-7 Dispatch Bays,5,5,100.0,162000,27,30
1469,2026-03-22T07:32:00+05:30,7,1,cold_storage,Bengaluru HSR DS-7 Cold Storage,220,353,62.32,225780,15,22
1470,2026-03-22T07:32:00+05:30,7,1,saas_licenses,Bengaluru HSR DS-7 Operations SaaS Seats,23,28,82.14,53680,15,22
1471,2026-03-22T07:42:00+05:30,8,2,picker_capacity,Mumbai Powai DS-1 Picker Capacity,7,9,77.78,333000,7,9
1472,2026-03-22T07:42:00+05:30,8,2,packer_capacity,Mumbai Powai DS-1 Packer Capacity,2,4,50.0,218000,2,4
1473,2026-03-22T07:42:00+05:30,8,2,driver_capacity,Mumbai Powai DS-1 Driver Capacity,16,19,84.21,550000,16,19
1474,2026-03-22T07:42:00+05:30,8,2,dispatch_bays,Mumbai Powai DS-1 Dispatch Bays,3,3,100.0,130000,16,19
1475,2026-03-22T07:42:00+05:30,8,2,cold_storage,Mumbai Powai DS-1 Cold Storage,118,140,84.29,170400,9,13
1476,2026-03-22T07:42:00+05:30,8,2,saas_licenses,Mumbai Powai DS-1 Operations SaaS Seats,15,19,78.95,50890,9,13
1477,2026-03-22T07:26:00+05:30,9,2,picker_capacity,Mumbai Andheri DS-2 Picker Capacity,9,10,90.0,345000,9,10
1478,2026-03-22T07:26:00+05:30,9,2,packer_capacity,Mumbai Andheri DS-2 Packer Capacity,9,10,90.0,272000,9,10
1479,2026-03-22T07:26:00+05:30,9,2,driver_capacity,Mumbai Andheri DS-2 Driver Capacity,25,29,86.21,630000,25,29
1480,2026-03-22T07:26:00+05:30,9,2,dispatch_bays,Mumbai Andheri DS-2 Dispatch Bays,5,5,100.0,162000,25,29
1481,2026-03-22T07:26:00+05:30,9,2,cold_storage,Mumbai Andheri DS-2 Cold Storage,265,292,90.75,209920,18,20
1482,2026-03-22T07:26:00+05:30,9,2,saas_licenses,Mumbai Andheri DS-2 Operations SaaS Seats,19,26,73.08,53060,18,20
1483,2026-03-22T07:30:00+05:30,10,2,picker_capacity,Mumbai Bandra DS-3 Picker Capacity,14,16,87.5,417000,14,16
1484,2026-03-22T07:30:00+05:30,10,2,packer_capacity,Mumbai Bandra DS-3 Packer Capacity,11,13,84.62,299000,11,13
1485,2026-03-22T07:30:00+05:30,10,2,driver_capacity,Mumbai Bandra DS-3 Driver Capacity,31,34,91.18,670000,31,34
1486,2026-03-22T07:30:00+05:30,10,2,dispatch_bays,Mumbai Bandra DS-3 Dispatch Bays,7,7,100.0,194000,31,34
1487,2026-03-22T07:30:00+05:30,10,2,cold_storage,Mumbai Bandra DS-3 Cold Storage,334,417,80.1,242420,25,29
1488,2026-03-22T07:30:00+05:30,10,2,saas_licenses,Mumbai Bandra DS-3 Operations SaaS Seats,26,35,74.29,55850,25,29
1489,2026-03-22T07:24:00+05:30,11,2,picker_capacity,Mumbai Thane DS-4 Picker Capacity,7,8,87.5,321000,7,8
1490,2026-03-22T07:24:00+05:30,11,2,packer_capacity,Mumbai Thane DS-4 Packer Capacity,4,5,80.0,227000,4,5
1491,2026-03-22T07:24:00+05:30,11,2,driver_capacity,Mumbai Thane DS-4 Driver Capacity,13,21,61.9,566000,13,21
1492,2026-03-22T07:24:00+05:30,11,2,dispatch_bays,Mumbai Thane DS-4 Dispatch Bays,2,3,66.67,130000,13,21
1493,2026-03-22T07:24:00+05:30,11,2,cold_storage,Mumbai Thane DS-4 Cold Storage,100,124,80.65,166240,11,13
1494,2026-03-22T07:24:00+05:30,11,2,saas_licenses,Mumbai Thane DS-4 Operations SaaS Seats,14,19,73.68,50890,11,13
1495,2026-03-22T07:08:00+05:30,12,2,picker_capacity,Mumbai Ghatkopar DS-5 Picker Capacity,12,14,85.71,393000,12,14
1496,2026-03-22T07:08:00+05:30,12,2,packer_capacity,Mumbai Ghatkopar DS-5 Packer Capacity,7,8,87.5,254000,7,8
1497,2026-03-22T07:08:00+05:30,12,2,driver_capacity,Mumbai Ghatkopar DS-5 Driver Capacity,22,25,88.0,598000,22,25
1498,2026-03-22T07:08:00+05:30,12,2,dispatch_bays,Mumbai Ghatkopar DS-5 Dispatch Bays,5,5,100.0,162000,22,25
1499,2026-03-22T07:08:00+05:30,12,2,cold_storage,Mumbai Ghatkopar DS-5 Cold Storage,152,262,58.02,202120,19,22
1500,2026-03-22T07:08:00+05:30,12,2,saas_licenses,Mumbai Ghatkopar DS-5 Operations SaaS Seats,23,28,82.14,53680,19,22
1501,2026-03-22T07:31:00+05:30,13,2,picker_capacity,Mumbai Navi Mumbai DS-6 Picker Capacity,10,12,83.33,369000,10,12
1502,2026-03-22T07:31:00+05:30,13,2,packer_capacity,Mumbai Navi Mumbai DS-6 Packer Capacity,8,10,80.0,272000,8,10
1503,2026-03-22T07:31:00+05:30,13,2,driver_capacity,Mumbai Navi Mumbai DS-6 Driver Capacity,26,29,89.66,630000,26,29
1504,2026-03-22T07:31:00+05:30,13,2,dispatch_bays,Mumbai Navi Mumbai DS-6 Dispatch Bays,5,5,100.0,162000,26,29
1505,2026-03-22T07:31:00+05:30,13,2,cold_storage,Mumbai Navi Mumbai DS-6 Cold Storage,250,275,90.91,205500,18,22
1506,2026-03-22T07:31:00+05:30,13,2,saas_licenses,Mumbai Navi Mumbai DS-6 Operations SaaS Seats,18,28,64.29,53680,18,22
1507,2026-03-22T07:05:00+05:30,14,2,picker_capacity,Mumbai Powai DS-7 Picker Capacity,12,13,92.31,381000,12,13
1508,2026-03-22T07:05:00+05:30,14,2,packer_capacity,Mumbai Powai DS-7 Packer Capacity,6,8,75.0,254000,6,8
1509,2026-03-22T07:05:00+05:30,14,2,driver_capacity,Mumbai Powai DS-7 Driver Capacity,20,24,83.33,590000,20,24
1510,2026-03-22T07:05:00+05:30,14,2,dispatch_bays,Mumbai Powai DS-7 Dispatch Bays,5,5,100.0,162000,20,24
1511,2026-03-22T07:05:00+05:30,14,2,cold_storage,Mumbai Powai DS-7 Cold Storage,185,283,65.37,207580,18,21
1512,2026-03-22T07:05:00+05:30,14,2,saas_licenses,Mumbai Powai DS-7 Operations SaaS Seats,21,27,77.78,53370,18,21
1513,2026-03-22T07:39:00+05:30,15,3,picker_capacity,Delhi NCR Gurugram DS-1 Picker Capacity,12,14,85.71,393000,12,14
1514,2026-03-22T07:39:00+05:30,15,3,packer_capacity,Delhi NCR Gurugram DS-1 Packer Capacity,6,8,75.0,254000,6,8
1515,2026-03-22T07:39:00+05:30,15,3,driver_capacity,Delhi NCR Gurugram DS-1 Driver Capacity,27,31,87.1,646000,27,31
1516,2026-03-22T07:39:00+05:30,15,3,dispatch_bays,Delhi NCR Gurugram DS-1 Dispatch Bays,5,5,100.0,162000,27,31
1517,2026-03-22T07:39:00+05:30,15,3,cold_storage,Delhi NCR Gurugram DS-1 Cold Storage,195,240,81.25,196400,18,22
1518,2026-03-22T07:39:00+05:30,15,3,saas_licenses,Delhi NCR Gurugram DS-1 Operations SaaS Seats,23,28,82.14,53680,18,22
1519,2026-03-22T07:16:00+05:30,16,3,picker_capacity,Delhi NCR Noida DS-2 Picker Capacity,5,8,62.5,321000,5,8
1520,2026-03-22T07:16:00+05:30,16,3,packer_capacity,Delhi NCR Noida DS-2 Packer Capacity,3,4,75.0,218000,3,4
1521,2026-03-22T07:16:00+05:30,16,3,driver_capacity,Delhi NCR Noida DS-2 Driver Capacity,18,22,81.82,574000,18,22
1522,2026-03-22T07:16:00+05:30,16,3,dispatch_bays,Delhi NCR Noida DS-2 Dispatch Bays,2,3,66.67,130000,18,22
1523,2026-03-22T07:16:00+05:30,16,3,cold_storage,Delhi NCR Noida DS-2 Cold Storage,161,192,83.85,183920,8,12
1524,2026-03-22T07:16:00+05:30,16,3,saas_licenses,Delhi NCR Noida DS-2 Operations SaaS Seats,15,18,83.33,50580,8,12
1525,2026-03-22T07:23:00+05:30,17,3,picker_capacity,Delhi NCR Dwarka DS-3 Picker Capacity,7,8,87.5,321000,7,8
1526,2026-03-22T07:23:00+05:30,17,3,packer_capacity,Delhi NCR Dwarka DS-3 Packer Capacity,4,6,66.67,236000,4,6
1527,2026-03-22T07:23:00+05:30,17,3,driver_capacity,Delhi NCR Dwarka DS-3 Driver Capacity,14,18,77.78,542000,14,18
1528,2026-03-22T07:23:00+05:30,17,3,dispatch_bays,Delhi NCR Dwarka DS-3 Dispatch Bays,3,3,100.0,130000,14,18
1529,2026-03-22T07:23:00+05:30,17,3,cold_storage,Delhi NCR Dwarka DS-3 Cold Storage,191,197,96.95,185220,11,14
1530,2026-03-22T07:23:00+05:30,17,3,saas_licenses,Delhi NCR Dwarka DS-3 Operations SaaS Seats,17,20,85.0,51200,11,14
1531,2026-03-22T07:11:00+05:30,18,3,picker_capacity,Delhi NCR Saket DS-4 Picker Capacity,7,8,87.5,321000,7,8
1532,2026-03-22T07:11:00+05:30,18,3,packer_capacity,Delhi NCR Saket DS-4 Packer Capacity,6,7,85.71,245000,6,7
1533,2026-03-22T07:11:00+05:30,18,3,driver_capacity,Delhi NCR Saket DS-4 Driver Capacity,14,18,77.78,542000,14,18
1534,2026-03-22T07:11:00+05:30,18,3,dispatch_bays,Delhi NCR Saket DS-4 Dispatch Bays,3,3,100.0,130000,14,18
1535,2026-03-22T07:11:00+05:30,18,3,cold_storage,Delhi NCR Saket DS-4 Cold Storage,75,126,59.52,166760,13,15
1536,2026-03-22T07:11:00+05:30,18,3,saas_licenses,Delhi NCR Saket DS-4 Operations SaaS Seats,13,21,61.9,51510,13,15
1537,2026-03-22T07:26:00+05:30,19,3,picker_capacity,Delhi NCR Rohini DS-5 Picker Capacity,10,11,90.91,357000,10,11
1538,2026-03-22T07:26:00+05:30,19,3,packer_capacity,Delhi NCR Rohini DS-5 Packer Capacity,7,8,87.5,254000,7,8
