work_item_id,org_id,city_id,store_id,team_id,item_type,priority,opened_at,expected_by,resolved_at,status,estimated_value_inr,backlog_hours,linked_order_id,linked_vendor_id
325,1,4,23,84,delivery_exception,P2,2026-03-16T12:27:00+05:30,2026-03-16T14:27:00+05:30,2026-03-16T17:24:00+05:30,resolved,257.34,0.5,18648,
326,1,3,19,72,delivery_exception,P2,2026-03-18T12:04:00+05:30,2026-03-18T14:04:00+05:30,2026-03-18T16:45:00+05:30,resolved,1158.95,0.5,37915,
327,1,4,22,81,delivery_exception,P2,2026-03-18T12:02:00+05:30,2026-03-18T14:02:00+05:30,2026-03-18T15:11:00+05:30,resolved,66.11,0.5,38786,
328,1,3,20,75,delivery_exception,P2,2026-03-19T12:12:00+05:30,2026-03-19T14:12:00+05:30,2026-03-19T16:11:00+05:30,resolved,600.38,0.5,48480,
329,1,5,30,105,delivery_exception,P2,2026-03-28T12:39:00+05:30,2026-03-28T14:39:00+05:30,2026-03-28T15:11:00+05:30,resolved,717.14,0.5,148398,
330,1,1,2,21,delivery_exception,P2,2026-03-18T12:08:00+05:30,2026-03-18T14:08:00+05:30,2026-03-18T14:54:00+05:30,resolved,667.65,0.5,32402,
331,1,3,19,72,delivery_exception,P2,2026-03-24T12:08:00+05:30,2026-03-24T14:08:00+05:30,2026-03-24T14:54:00+05:30,resolved,271.36,0.5,102251,
332,1,3,20,75,delivery_exception,P2,2026-03-15T12:33:00+05:30,2026-03-15T14:33:00+05:30,2026-03-15T15:49:00+05:30,resolved,960.83,0.5,7445,
333,1,2,8,39,delivery_exception,P2,2026-03-27T12:25:00+05:30,2026-03-27T14:25:00+05:30,2026-03-27T17:11:00+05:30,resolved,577.02,0.5,129658,
334,1,1,2,21,delivery_exception,P2,2026-03-18T12:25:00+05:30,2026-03-18T14:25:00+05:30,2026-03-18T14:55:00+05:30,resolved,596.74,0.5,32404,
335,1,3,19,72,delivery_exception,P2,2026-03-18T12:37:00+05:30,2026-03-18T14:37:00+05:30,2026-03-18T15:22:00+05:30,resolved,342.12,0.5,37881,
336,1,1,4,27,delivery_exception,P2,2026-03-18T12:41:00+05:30,2026-03-18T14:41:00+05:30,2026-03-18T17:49:00+05:30,resolved,179.9,0.5,33186,
337,1,2,13,54,delivery_exception,P2,2026-03-21T12:39:00+05:30,2026-03-21T14:39:00+05:30,2026-03-21T16:05:00+05:30,resolved,596.0,0.5,69023,
338,1,2,12,51,delivery_exception,P2,2026-03-18T12:38:00+05:30,2026-03-18T14:38:00+05:30,2026-03-18T16:49:00+05:30,resolved,348.46,0.5,35514,
339,1,2,13,7,customer_escalation,P1,2026-03-17T12:18:00+05:30,2026-03-17T13:18:00+05:30,2026-03-17T14:26:00+05:30,resolved,428.24,0.5,25859,
340,1,3,19,72,delivery_exception,P2,2026-03-18T12:36:00+05:30,2026-03-18T14:36:00+05:30,2026-03-18T17:17:00+05:30,resolved,1437.17,0.5,37610,
341,1,6,34,15,customer_escalation,P1,2026-03-21T12:38:00+05:30,2026-03-21T13:38:00+05:30,2026-03-21T14:34:00+05:30,resolved,850.16,0.5,75170,
342,1,2,13,54,delivery_exception,P2,2026-03-21T12:25:00+05:30,2026-03-21T14:25:00+05:30,2026-03-21T16:34:00+05:30,resolved,165.54,0.5,68936,
343,1,2,14,57,delivery_exception,P2,2026-03-28T12:01:00+05:30,2026-03-28T14:01:00+05:30,2026-03-28T15:34:00+05:30,resolved,1591.58,0.5,143715,
344,1,1,4,27,delivery_exception,P2,2026-03-28T12:35:00+05:30,2026-03-28T14:35:00+05:30,,open,232.49,0.5,140177,
345,1,2,13,54,delivery_exception,P2,2026-03-17T12:39:00+05:30,2026-03-17T14:39:00+05:30,2026-03-17T14:54:00+05:30,resolved,655.47,0.5,25844,
346,1,1,3,5,customer_escalation,P1,2026-03-25T12:27:00+05:30,2026-03-25T13:27:00+05:30,2026-03-25T14:02:00+05:30,resolved,754.86,0.5,106906,
347,1,3,15,60,delivery_exception,P2,2026-03-20T12:13:00+05:30,2026-03-20T14:13:00+05:30,2026-03-20T17:15:00+05:30,resolved,324.13,0.5,57891,
348,1,4,21,78,delivery_exception,P2,2026-03-18T12:29:00+05:30,2026-03-18T14:29:00+05:30,2026-03-18T16:25:00+05:30,resolved,1092.81,0.5,38367,
349,1,5,29,102,delivery_exception,P2,2026-03-28T12:42:00+05:30,2026-03-28T14:42:00+05:30,2026-03-28T15:49:00+05:30,resolved,108.29,0.5,148293,
350,1,3,17,9,customer_escalation,P1,2026-03-26T12:28:00+05:30,2026-03-26T13:28:00+05:30,2026-03-26T14:54:00+05:30,resolved,237.57,0.5,122145,
351,1,4,21,78,delivery_exception,P2,2026-03-18T12:07:00+05:30,2026-03-18T14:07:00+05:30,2026-03-18T17:30:00+05:30,resolved,950.36,0.5,38448,
352,1,6,31,15,customer_escalation,P1,2026-03-21T12:14:00+05:30,2026-03-21T13:14:00+05:30,2026-03-21T15:09:00+05:30,resolved,222.96,0.5,74304,
353,1,6,31,108,delivery_exception,P2,2026-03-26T12:35:00+05:30,2026-03-26T14:35:00+05:30,2026-03-26T14:53:00+05:30,resolved,291.88,0.5,125612,
354,1,3,15,60,delivery_exception,P2,2026-03-24T12:40:00+05:30,2026-03-24T14:40:00+05:30,2026-03-24T17:51:00+05:30,resolved,393.98,0.5,101416,
355,1,5,29,102,delivery_exception,P2,2026-03-24T12:30:00+05:30,2026-03-24T14:30:00+05:30,2026-03-24T17:18:00+05:30,resolved,1065.91,0.5,104705,
356,1,2,11,48,delivery_exception,P2,2026-03-19T12:44:00+05:30,2026-03-19T14:44:00+05:30,2026-03-19T16:55:00+05:30,resolved,202.25,0.5,45873,
357,1,1,2,21,delivery_exception,P2,2026-03-18T12:00:00+05:30,2026-03-18T14:00:00+05:30,2026-03-18T16:16:00+05:30,resolved,232.2,0.5,31928,
358,1,3,16,63,delivery_exception,P2,2026-03-26T12:39:00+05:30,2026-03-26T14:39:00+05:30,2026-03-26T16:48:00+05:30,resolved,181.08,0.5,121706,
359,1,3,15,60,delivery_exception,P2,2026-03-24T12:17:00+05:30,2026-03-24T14:17:00+05:30,2026-03-24T16:49:00+05:30,resolved,291.27,0.5,101203,
360,1,3,15,60,delivery_exception,P2,2026-03-24T12:29:00+05:30,2026-03-24T14:29:00+05:30,2026-03-24T15:50:00+05:30,resolved,206.96,0.5,101159,
361,1,1,7,36,delivery_exception,P2,2026-03-22T12:23:00+05:30,2026-03-22T14:23:00+05:30,2026-03-22T14:43:00+05:30,resolved,119.27,0.5,77929,
362,1,2,13,54,delivery_exception,P2,2026-03-21T12:39:00+05:30,2026-03-21T14:39:00+05:30,2026-03-21T17:10:00+05:30,resolved,191.09,0.5,68973,
363,1,2,11,48,delivery_exception,P2,2026-03-19T12:31:00+05:30,2026-03-19T14:31:00+05:30,2026-03-19T15:14:00+05:30,resolved,171.98,0.5,45882,
364,1,2,8,39,delivery_exception,P2,2026-03-27T12:12:00+05:30,2026-03-27T14:12:00+05:30,2026-03-27T16:07:00+05:30,resolved,109.11,0.5,129671,
365,1,3,19,72,delivery_exception,P2,2026-03-18T12:02:00+05:30,2026-03-18T14:02:00+05:30,2026-03-18T14:56:00+05:30,resolved,95.05,0.5,37827,
366,1,5,29,102,delivery_exception,P2,2026-03-24T12:40:00+05:30,2026-03-24T14:40:00+05:30,2026-03-24T18:05:00+05:30,resolved,422.26,0.5,104813,
367,1,1,7,36,delivery_exception,P2,2026-03-22T12:06:00+05:30,2026-03-22T14:06:00+05:30,2026-03-22T16:16:00+05:30,resolved,401.39,0.5,77934,
368,1,3,19,72,delivery_exception,P2,2026-03-18T12:01:00+05:30,2026-03-18T14:01:00+05:30,2026-03-18T17:23:00+05:30,resolved,1207.85,0.5,37802,
369,1,1,5,30,delivery_exception,P2,2026-03-15T12:04:00+05:30,2026-03-15T14:04:00+05:30,2026-03-15T17:33:00+05:30,resolved,617.71,0.5,2065,
370,1,5,26,93,delivery_exception,P2,2026-03-19T12:11:00+05:30,2026-03-19T14:11:00+05:30,2026-03-19T16:55:00+05:30,resolved,152.95,0.5,50024,
371,1,3,19,72,delivery_exception,P2,2026-03-18T12:45:00+05:30,2026-03-18T14:45:00+05:30,2026-03-18T15:23:00+05:30,resolved,462.01,0.5,37662,
372,1,4,25,90,delivery_exception,P2,2026-03-23T12:25:00+05:30,2026-03-23T14:25:00+05:30,2026-03-23T15:39:00+05:30,resolved,165.75,0.5,93884,
373,1,4,21,11,customer_escalation,P1,2026-03-26T12:38:00+05:30,2026-03-26T13:38:00+05:30,2026-03-26T14:54:00+05:30,resolved,478.23,0.5,122980,
374,1,3,20,75,delivery_exception,P2,2026-03-24T12:39:00+05:30,2026-03-24T14:39:00+05:30,2026-03-24T17:23:00+05:30,resolved,1011.7,0.5,102508,
375,1,5,30,105,delivery_exception,P2,2026-03-28T12:43:00+05:30,2026-03-28T14:43:00+05:30,2026-03-28T16:05:00+05:30,resolved,413.38,0.5,148432,
376,1,3,16,63,delivery_exception,P2,2026-03-26T12:17:00+05:30,2026-03-26T14:17:00+05:30,2026-03-26T17:10:00+05:30,resolved,213.57,0.5,121650,
377,1,3,15,60,delivery_exception,P2,2026-03-24T12:41:00+05:30,2026-03-24T14:41:00+05:30,2026-03-24T17:26:00+05:30,resolved,112.93,0.5,101303,
378,1,3,16,63,delivery_exception,P2,2026-03-26T12:15:00+05:30,2026-03-26T14:15:00+05:30,2026-03-26T14:33:00+05:30,resolved,107.46,0.5,121803,
379,1,2,12,51,delivery_exception,P2,2026-03-26T12:10:00+05:30,2026-03-26T14:10:00+05:30,2026-03-26T15:25:00+05:30,resolved,343.37,0.5,120070,
380,1,2,12,51,delivery_exception,P2,2026-03-18T12:12:00+05:30,2026-03-18T14:12:00+05:30,2026-03-18T15:37:00+05:30,resolved,391.26,0.5,35567,
381,1,5,29,102,delivery_exception,P2,2026-03-16T12:33:00+05:30,2026-03-16T14:33:00+05:30,2026-03-16T17:53:00+05:30,resolved,354.68,0.5,20234,
382,1,4,22,81,delivery_exception,P2,2026-03-18T12:40:00+05:30,2026-03-18T14:40:00+05:30,2026-03-18T16:47:00+05:30,resolved,539.12,0.5,38681,
383,1,2,13,54,delivery_exception,P2,2026-03-21T12:14:00+05:30,2026-03-21T14:14:00+05:30,2026-03-21T15:43:00+05:30,resolved,1242.91,0.5,68810,
384,1,2,14,57,delivery_exception,P2,2026-03-28T12:34:00+05:30,2026-03-28T14:34:00+05:30,2026-03-28T15:40:00+05:30,resolved,797.52,0.5,143788,
385,1,5,29,102,delivery_exception,P2,2026-03-16T12:44:00+05:30,2026-03-16T14:44:00+05:30,2026-03-16T16:48:00+05:30,resolved,209.12,0.5,20187,
386,1,5,27,96,delivery_exception,P2,2026-03-19T12:39:00+05:30,2026-03-19T14:39:00+05:30,2026-03-19T16:12:00+05:30,resolved,296.47,0.5,50275,
387,1,2,13,54,delivery_exception,P2,2026-03-17T12:32:00+05:30,2026-03-17T14:32:00+05:30,2026-03-17T15:17:00+05:30,resolved,790.24,0.5,25880,
388,1,3,15,60,delivery_exception,P2,2026-03-17T12:14:00+05:30,2026-03-17T14:14:00+05:30,2026-03-17T15:41:00+05:30,resolved,340.14,0.5,26572,
389,1,5,27,96,delivery_exception,P2,2026-03-19T12:25:00+05:30,2026-03-19T14:25:00+05:30,2026-03-19T16:36:00+05:30,resolved,169.48,0.5,50121,
390,1,1,2,21,delivery_exception,P2,2026-03-28T12:16:00+05:30,2026-03-28T14:16:00+05:30,2026-03-28T17:23:00+05:30,resolved,367.12,0.5,138933,
391,1,5,30,105,delivery_exception,P2,2026-03-28T12:15:00+05:30,2026-03-28T14:15:00+05:30,,open,657.69,0.5,148449,
392,1,3,16,63,delivery_exception,P2,2026-03-19T12:36:00+05:30,2026-03-19T14:36:00+05:30,2026-03-19T14:53:00+05:30,resolved,364.52,0.5,47561,
393,1,1,5,30,delivery_exception,P2,2026-03-27T12:06:00+05:30,2026-03-27T14:06:00+05:30,,open,1041.77,0.5,128563,
394,1,2,12,51,delivery_exception,P2,2026-03-20T12:29:00+05:30,2026-03-20T14:29:00+05:30,2026-03-20T16:31:00+05:30,resolved,941.73,0.5,56596,
395,1,6,32,15,customer_escalation,P1,2026-03-20T12:22:00+05:30,2026-03-20T13:22:00+05:30,2026-03-20T16:33:00+05:30,resolved,410.38,0.5,63268,
396,1,3,16,63,delivery_exception,P2,2026-03-22T12:08:00+05:30,2026-03-22T14:08:00+05:30,2026-03-22T16:53:00+05:30,resolved,272.08,0.5,81170,
397,1,6,31,108,delivery_exception,P2,2026-03-26T12:29:00+05:30,2026-03-26T14:29:00+05:30,2026-03-26T16:10:00+05:30,resolved,222.04,0.5,125456,
398,1,3,16,63,delivery_exception,P2,2026-03-19T12:11:00+05:30,2026-03-19T14:11:00+05:30,2026-03-19T15:33:00+05:30,resolved,502.0,0.5,47424,
399,1,5,29,102,delivery_exception,P2,2026-03-16T12:00:00+05:30,2026-03-16T14:00:00+05:30,2026-03-16T14:20:00+05:30,resolved,326.9,0.5,20331,
400,1,2,8,39,delivery_exception,P2,2026-03-22T12:35:00+05:30,2026-03-22T14:35:00+05:30,2026-03-22T16:59:00+05:30,resolved,726.76,0.5,78239,
401,1,1,2,21,delivery_exception,P2,2026-03-28T12:39:00+05:30,2026-03-28T14:39:00+05:30,2026-03-28T16:49:00+05:30,resolved,708.56,0.5,138896,
402,1,2,13,54,delivery_exception,P2,2026-03-23T12:38:00+05:30,2026-03-23T14:38:00+05:30,2026-03-23T16:03:00+05:30,resolved,517.48,0.5,90822,
403,1,4,23,11,customer_escalation,P1,2026-03-25T12:29:00+05:30,2026-03-25T13:29:00+05:30,2026-03-25T15:37:00+05:30,resolved,571.54,0.5,113230,
404,1,4,21,78,delivery_exception,P2,2026-03-18T12:39:00+05:30,2026-03-18T14:39:00+05:30,2026-03-18T16:26:00+05:30,resolved,592.43,0.5,38408,
405,1,1,4,27,delivery_exception,P2,2026-03-28T12:35:00+05:30,2026-03-28T14:35:00+05:30,2026-03-28T15:40:00+05:30,resolved,366.1,0.5,140069,
406,1,3,16,63,delivery_exception,P2,2026-03-22T12:31:00+05:30,2026-03-22T14:31:00+05:30,2026-03-22T15:45:00+05:30,resolved,328.54,0.5,81176,
407,1,1,1,5,customer_escalation,P1,2026-03-21T12:39:00+05:30,2026-03-21T13:39:00+05:30,2026-03-21T17:01:00+05:30,resolved,377.6,0.5,63992,
408,1,5,26,93,delivery_exception,P2,2026-03-22T12:23:00+05:30,2026-03-22T14:23:00+05:30,2026-03-22T16:57:00+05:30,resolved,167.11,0.5,84098,
409,1,5,27,96,delivery_exception,P2,2026-03-21T12:18:00+05:30,2026-03-21T14:18:00+05:30,2026-03-21T14:30:00+05:30,resolved,162.82,0.5,73347,
410,1,1,2,21,delivery_exception,P2,2026-03-28T12:00:00+05:30,2026-03-28T14:00:00+05:30,,open,669.8,0.5,139112,
411,1,4,22,81,delivery_exception,P2,2026-03-18T12:19:00+05:30,2026-03-18T14:19:00+05:30,2026-03-18T17:38:00+05:30,resolved,118.55,0.5,38747,
412,1,5,27,96,delivery_exception,P2,2026-03-26T12:18:00+05:30,2026-03-26T14:18:00+05:30,2026-03-26T15:09:00+05:30,resolved,127.5,0.5,124543,
413,1,3,16,63,delivery_exception,P2,2026-03-19T12:43:00+05:30,2026-03-19T14:43:00+05:30,2026-03-19T16:48:00+05:30,resolved,458.78,0.5,47520,
414,1,2,8,39,delivery_exception,P2,2026-03-27T12:12:00+05:30,2026-03-27T14:12:00+05:30,2026-03-27T14:39:00+05:30,resolved,623.85,0.5,129663,
415,1,1,6,33,delivery_exception,P2,2026-03-27T12:16:00+05:30,2026-03-27T14:16:00+05:30,,open,346.75,0.5,128809,
416,1,4,21,78,delivery_exception,P2,2026-03-18T12:15:00+05:30,2026-03-18T14:15:00+05:30,2026-03-18T17:34:00+05:30,resolved,219.63,0.5,38105,
417,1,3,15,60,delivery_exception,P2,2026-03-17T12:44:00+05:30,2026-03-17T14:44:00+05:30,2026-03-17T16:59:00+05:30,resolved,633.0,0.5,26687,
418,1,3,20,75,delivery_exception,P2,2026-03-27T12:05:00+05:30,2026-03-27T14:05:00+05:30,2026-03-27T17:06:00+05:30,resolved,67.87,0.5,133747,
419,1,2,11,48,delivery_exception,P2,2026-03-19T12:02:00+05:30,2026-03-19T14:02:00+05:30,2026-03-19T15:55:00+05:30,resolved,133.2,0.5,45792,
420,1,6,33,114,delivery_exception,P2,2026-03-19T12:31:00+05:30,2026-03-19T14:31:00+05:30,2026-03-19T16:08:00+05:30,resolved,479.03,0.5,51727,
421,1,6,31,108,delivery_exception,P2,2026-03-26T12:12:00+05:30,2026-03-26T14:12:00+05:30,2026-03-26T15:59:00+05:30,resolved,305.92,0.5,125338,
422,1,2,13,54,delivery_exception,P2,2026-03-21T12:12:00+05:30,2026-03-21T14:12:00+05:30,2026-03-21T16:42:00+05:30,resolved,247.26,0.5,69045,
423,1,4,21,78,delivery_exception,P2,2026-03-18T12:04:00+05:30,2026-03-18T14:04:00+05:30,2026-03-18T15:43:00+05:30,resolved,59.59,0.5,38430,
424,1,2,13,54,delivery_exception,P2,2026-03-17T12:45:00+05:30,2026-03-17T14:45:00+05:30,2026-03-17T16:45:00+05:30,resolved,348.96,0.5,25879,
425,1,3,18,69,delivery_exception,P2,2026-03-18T12:00:00+05:30,2026-03-18T14:00:00+05:30,2026-03-18T16:48:00+05:30,resolved,697.0,0.5,37393,
426,1,1,5,30,delivery_exception,P2,2026-03-22T12:03:00+05:30,2026-03-22T14:03:00+05:30,2026-03-22T16:25:00+05:30,resolved,504.92,0.5,77288,
427,1,5,28,99,delivery_exception,P2,2026-03-18T12:44:00+05:30,2026-03-18T14:44:00+05:30,2026-03-18T15:02:00+05:30,resolved,335.12,0.5,40194,
428,1,2,13,54,delivery_exception,P2,2026-03-21T12:10:00+05:30,2026-03-21T14:10:00+05:30,2026-03-21T15:42:00+05:30,resolved,544.83,0.5,68899,
429,1,2,13,54,delivery_exception,P2,2026-03-17T12:43:00+05:30,2026-03-17T14:43:00+05:30,2026-03-17T15:34:00+05:30,resolved,482.38,0.5,26108,
430,1,2,8,39,delivery_exception,P2,2026-03-22T12:36:00+05:30,2026-03-22T14:36:00+05:30,2026-03-22T16:48:00+05:30,resolved,368.61,0.5,78301,
431,1,6,32,15,customer_escalation,P1,2026-03-26T12:32:00+05:30,2026-03-26T13:32:00+05:30,2026-03-26T15:01:00+05:30,resolved,463.1,0.5,125962,
432,1,5,27,13,customer_escalation,P1,2026-03-16T12:17:00+05:30,2026-03-16T13:17:00+05:30,2026-03-16T15:25:00+05:30,resolved,308.8,0.5,19672,
433,1,3,17,66,delivery_exception,P2,2026-03-26T12:13:00+05:30,2026-03-26T14:13:00+05:30,2026-03-26T16:08:00+05:30,resolved,277.32,0.5,122031,
434,1,5,27,96,delivery_exception,P2,2026-03-19T12:39:00+05:30,2026-03-19T14:39:00+05:30,2026-03-19T18:09:00+05:30,resolved,609.45,0.5,50320,
435,1,1,5,5,customer_escalation,P1,2026-03-24T12:25:00+05:30,2026-03-24T13:25:00+05:30,2026-03-24T15:14:00+05:30,resolved,560.5,0.5,98247,
436,1,1,4,27,delivery_exception,P2,2026-03-18T12:02:00+05:30,2026-03-18T14:02:00+05:30,2026-03-18T15:53:00+05:30,resolved,339.23,0.5,32862,
437,1,5,27,96,delivery_exception,P2,2026-03-26T12:08:00+05:30,2026-03-26T14:08:00+05:30,2026-03-26T14:25:00+05:30,resolved,707.64,0.5,124437,
438,1,5,27,96,delivery_exception,P2,2026-03-27T12:41:00+05:30,2026-03-27T14:41:00+05:30,,open,449.49,0.5,136087,
439,1,5,27,96,delivery_exception,P2,2026-03-27T12:29:00+05:30,2026-03-27T14:29:00+05:30,2026-03-27T15:50:00+05:30,resolved,598.05,0.5,136048,
440,1,5,27,96,delivery_exception,P2,2026-03-21T12:44:00+05:30,2026-03-21T14:44:00+05:30,2026-03-21T15:13:00+05:30,resolved,147.64,0.5,73298,
441,1,2,14,57,delivery_exception,P2,2026-03-28T12:43:00+05:30,2026-03-28T14:43:00+05:30,,open,601.76,0.5,143843,
442,1,2,12,7,customer_escalation,P1,2026-03-17T12:28:00+05:30,2026-03-17T13:28:00+05:30,2026-03-17T14:04:00+05:30,resolved,618.79,0.5,25466,
443,1,5,27,96,delivery_exception,P2,2026-03-26T12:08:00+05:30,2026-03-26T14:08:00+05:30,2026-03-26T16:27:00+05:30,resolved,458.36,0.5,124469,
444,1,3,15,60,delivery_exception,P2,2026-03-17T12:05:00+05:30,2026-03-17T14:05:00+05:30,2026-03-17T16:33:00+05:30,resolved,507.13,0.5,26448,
445,1,5,29,13,customer_escalation,P1,2026-03-17T12:04:00+05:30,2026-03-17T13:04:00+05:30,2026-03-17T15:33:00+05:30,resolved,901.34,0.5,30071,
446,1,2,13,54,delivery_exception,P2,2026-03-21T12:17:00+05:30,2026-03-21T14:17:00+05:30,2026-03-21T17:02:00+05:30,resolved,240.83,0.5,68983,
447,1,4,21,78,delivery_exception,P2,2026-03-18T12:38:00+05:30,2026-03-18T14:38:00+05:30,2026-03-18T16:23:00+05:30,resolved,248.6,0.5,38221,
448,1,3,17,66,delivery_exception,P2,2026-03-26T12:09:00+05:30,2026-03-26T14:09:00+05:30,2026-03-26T15:55:00+05:30,resolved,220.87,0.5,122069,
449,1,2,12,51,delivery_exception,P2,2026-03-20T12:19:00+05:30,2026-03-20T14:19:00+05:30,2026-03-20T15:32:00+05:30,resolved,267.11,0.5,56542,
450,1,3,16,63,delivery_exception,P2,2026-03-22T12:21:00+05:30,2026-03-22T14:21:00+05:30,2026-03-22T15:42:00+05:30,resolved,1125.98,0.5,81095,
451,1,5,29,102,delivery_exception,P2,2026-03-24T12:06:00+05:30,2026-03-24T14:06:00+05:30,2026-03-24T15:23:00+05:30,resolved,456.77,0.5,104707,
452,1,1,4,27,delivery_exception,P2,2026-03-28T12:43:00+05:30,2026-03-28T14:43:00+05:30,2026-03-28T15:14:00+05:30,resolved,339.13,0.5,139986,
453,1,2,12,51,delivery_exception,P2,2026-03-20T12:16:00+05:30,2026-03-20T14:16:00+05:30,2026-03-20T16:01:00+05:30,resolved,837.58,0.5,56738,
454,1,2,13,54,delivery_exception,P2,2026-03-21T12:43:00+05:30,2026-03-21T14:43:00+05:30,2026-03-21T16:46:00+05:30,resolved,404.8,0.5,68858,
455,1,3,19,72,delivery_exception,P2,2026-03-18T12:23:00+05:30,2026-03-18T14:23:00+05:30,2026-03-18T16:58:00+05:30,resolved,103.83,0.5,37732,
456,1,2,11,48,delivery_exception,P2,2026-03-22T12:25:00+05:30,2026-03-22T14:25:00+05:30,2026-03-22T16:46:00+05:30,resolved,127.56,0.5,79404,
457,1,2,11,48,delivery_exception,P2,2026-03-19T12:05:00+05:30,2026-03-19T14:05:00+05:30,2026-03-19T15:59:00+05:30,resolved,594.75,0.5,45912,
458,1,2,12,51,delivery_exception,P2,2026-03-20T12:19:00+05:30,2026-03-20T14:19:00+05:30,2026-03-20T15:04:00+05:30,resolved,391.35,0.5,56775,
459,1,2,12,51,delivery_exception,P2,2026-03-18T12:36:00+05:30,2026-03-18T14:36:00+05:30,2026-03-18T15:27:00+05:30,resolved,426.74,0.5,35667,
460,1,1,4,27,delivery_exception,P2,2026-03-28T12:27:00+05:30,2026-03-28T14:27:00+05:30,,open,588.87,0.5,139828,
461,1,6,31,108,delivery_exception,P2,2026-03-26T12:21:00+05:30,2026-03-26T14:21:00+05:30,2026-03-26T16:46:00+05:30,resolved,303.45,0.5,125584,
462,1,2,13,54,delivery_exception,P2,2026-03-17T12:35:00+05:30,2026-03-17T14:35:00+05:30,2026-03-17T16:18:00+05:30,resolved,213.39,0.5,26016,
463,1,3,16,63,delivery_exception,P2,2026-03-22T12:07:00+05:30,2026-03-22T14:07:00+05:30,2026-03-22T15:29:00+05:30,resolved,149.15,0.5,81278,
464,1,5,26,93,delivery_exception,P2,2026-03-19T12:34:00+05:30,2026-03-19T14:34:00+05:30,2026-03-19T17:08:00+05:30,resolved,442.06,0.5,49978,
465,1,4,22,81,delivery_exception,P2,2026-03-16T12:43:00+05:30,2026-03-16T14:43:00+05:30,2026-03-16T17:59:00+05:30,resolved,114.17,0.5,18427,
466,1,1,5,30,delivery_exception,P2,2026-03-27T12:07:00+05:30,2026-03-27T14:07:00+05:30,2026-03-27T15:54:00+05:30,resolved,561.97,0.5,128580,
467,1,1,5,30,delivery_exception,P2,2026-03-22T12:08:00+05:30,2026-03-22T14:08:00+05:30,2026-03-22T14:56:00+05:30,resolved,63.77,0.5,77350,
468,1,5,28,13,customer_escalation,P1,2026-03-15T12:45:00+05:30,2026-03-15T13:45:00+05:30,2026-03-15T14:02:00+05:30,resolved,617.49,0.5,9709,
469,1,4,25,90,delivery_exception,P2,2026-03-23T12:27:00+05:30,2026-03-23T14:27:00+05:30,2026-03-23T17:31:00+05:30,resolved,324.13,0.5,93888,
470,1,2,13,54,delivery_exception,P2,2026-03-21T12:26:00+05:30,2026-03-21T14:26:00+05:30,2026-03-21T14:41:00+05:30,resolved,193.0,0.5,68843,
471,1,1,5,30,delivery_exception,P2,2026-03-27T12:28:00+05:30,2026-03-27T14:28:00+05:30,,open,544.14,0.5,128511,
472,1,2,9,7,customer_escalation,P1,2026-03-28T12:10:00+05:30,2026-03-28T13:10:00+05:30,2026-03-28T15:17:00+05:30,resolved,133.16,0.5,141905,
473,1,2,13,54,delivery_exception,P2,2026-03-21T12:30:00+05:30,2026-03-21T14:30:00+05:30,2026-03-21T15:48:00+05:30,resolved,447.77,0.5,68907,
474,1,3,20,75,delivery_exception,P2,2026-03-15T12:16:00+05:30,2026-03-15T14:16:00+05:30,2026-03-15T17:09:00+05:30,resolved,698.32,0.5,7480,
475,1,2,13,54,delivery_exception,P2,2026-03-17T12:02:00+05:30,2026-03-17T14:02:00+05:30,2026-03-17T17:15:00+05:30,resolved,348.6,0.5,25973,
476,1,1,6,33,delivery_exception,P2,2026-03-27T12:29:00+05:30,2026-03-27T14:29:00+05:30,,open,411.1,0.5,128824,
477,1,5,27,96,delivery_exception,P2,2026-03-26T12:22:00+05:30,2026-03-26T14:22:00+05:30,2026-03-26T16:37:00+05:30,resolved,475.0,0.5,124548,
478,1,3,16,63,delivery_exception,P2,2026-03-28T12:41:00+05:30,2026-03-28T14:41:00+05:30,,open,948.79,0.5,144434,
479,1,1,2,21,delivery_exception,P2,2026-03-18T12:17:00+05:30,2026-03-18T14:17:00+05:30,2026-03-18T17:25:00+05:30,resolved,132.38,0.5,31943,
480,1,3,19,72,delivery_exception,P2,2026-03-24T12:29:00+05:30,2026-03-24T14:29:00+05:30,2026-03-24T14:49:00+05:30,resolved,81.35,0.5,102209,
481,1,2,13,54,delivery_exception,P2,2026-03-17T12:16:00+05:30,2026-03-17T14:16:00+05:30,2026-03-17T16:33:00+05:30,resolved,109.31,0.5,26133,
482,1,6,31,15,customer_escalation,P1,2026-03-17T12:40:00+05:30,2026-03-17T13:40:00+05:30,2026-03-17T14:26:00+05:30,resolved,631.83,0.5,30542,
483,1,3,19,72,delivery_exception,P2,2026-03-18T12:02:00+05:30,2026-03-18T14:02:00+05:30,2026-03-18T15:56:00+05:30,resolved,493.52,0.5,37750,
484,1,1,1,5,customer_escalation,P1,2026-03-15T12:22:00+05:30,2026-03-15T13:22:00+05:30,2026-03-15T14:36:00+05:30,resolved,1105.52,0.5,537,
485,1,3,15,60,delivery_exception,P2,2026-03-20T12:35:00+05:30,2026-03-20T14:35:00+05:30,2026-03-20T16:44:00+05:30,resolved,391.42,0.5,57686,
486,1,3,15,60,delivery_exception,P2,2026-03-24T12:36:00+05:30,2026-03-24T14:36:00+05:30,2026-03-24T17:19:00+05:30,resolved,117.8,0.5,101393,
