anomaly_id,entity_type,entity_id,anomaly_type,module,severity,start_ts,end_ts,projected_impact_inr,realized_impact_inr,formula_name,formula_inputs_json,root_cause,recommended_action,required_team_type,required_role,expected_approver_role
A-300,work_item,300,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:37:00+05:30,,1204.02,,driver_shortage_loss,"{""delay_minutes"": 12, ""basket_value_inr"": 724.99, ""cancelled"": false, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-303,work_item,303,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:07:00+05:30,,245.83,,driver_shortage_loss,"{""delay_minutes"": 10, ""basket_value_inr"": 231.86, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-313,work_item,313,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:05:00+05:30,,259.94,,driver_shortage_loss,"{""delay_minutes"": 13, ""basket_value_inr"": 154.8, ""cancelled"": false, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-315,work_item,315,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-28T12:25:00+05:30,2026-03-28T14:03:00+05:30,1114.7,489.68,driver_shortage_loss,"{""delay_minutes"": 10, ""basket_value_inr"": 1113.8, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-317,work_item,317,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:18:00+05:30,,1122.28,,driver_shortage_loss,"{""delay_minutes"": 15, ""basket_value_inr"": 1288.79, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-320,work_item,320,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:17:00+05:30,,791.7,,driver_shortage_loss,"{""delay_minutes"": 14, ""basket_value_inr"": 639.69, ""cancelled"": false, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-321,work_item,321,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:42:00+05:30,,330.97,,driver_shortage_loss,"{""delay_minutes"": 16, ""basket_value_inr"": 314.21, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-322,work_item,322,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:05:00+05:30,,1005.05,,driver_shortage_loss,"{""delay_minutes"": 17, ""basket_value_inr"": 664.56, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-323,work_item,323,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:43:00+05:30,,284.68,,driver_shortage_loss,"{""delay_minutes"": 16, ""basket_value_inr"": 214.44, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-324,work_item,324,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:34:00+05:30,,954.67,,driver_shortage_loss,"{""delay_minutes"": 12, ""basket_value_inr"": 689.63, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-327,work_item,327,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:19:00+05:30,,932.71,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 647.78, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-329,work_item,329,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:25:00+05:30,,495.96,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 601.35, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-330,work_item,330,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-28T12:16:00+05:30,2026-03-28T13:48:00+05:30,712.06,250.49,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 684.37, ""cancelled"": true, ""reason"": ""delivery_delay""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-333,work_item,333,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:13:00+05:30,,688.64,,driver_shortage_loss,"{""delay_minutes"": 12, ""basket_value_inr"": 527.89, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-335,work_item,335,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:25:00+05:30,2026-03-27T13:39:00+05:30,1103.98,485.67,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 657.58, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-336,work_item,336,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:32:00+05:30,,667.42,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 757.96, ""cancelled"": false, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-337,work_item,337,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:28:00+05:30,,1169.12,,driver_shortage_loss,"{""delay_minutes"": 13, ""basket_value_inr"": 858.07, ""cancelled"": false, ""reason"": ""inventory_substitution""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-338,work_item,338,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:00:00+05:30,,691.04,,driver_shortage_loss,"{""delay_minutes"": 14, ""basket_value_inr"": 614.31, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-342,work_item,342,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:10:00+05:30,,1403.28,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 935.03, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-343,work_item,343,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:45:00+05:30,,256.18,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 183.09, ""cancelled"": true, ""reason"": ""delivery_delay""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-345,work_item,345,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:08:00+05:30,,1068.55,,driver_shortage_loss,"{""delay_minutes"": 13, ""basket_value_inr"": 672.51, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-346,work_item,346,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:28:00+05:30,,655.9,,driver_shortage_loss,"{""delay_minutes"": 15, ""basket_value_inr"": 504.94, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-351,work_item,351,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:30:00+05:30,2026-03-27T13:42:00+05:30,148.66,37.33,driver_shortage_loss,"{""delay_minutes"": 14, ""basket_value_inr"": 128.48, ""cancelled"": true, ""reason"": ""delivery_delay""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-352,work_item,352,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:11:00+05:30,,146.15,,driver_shortage_loss,"{""delay_minutes"": 12, ""basket_value_inr"": 127.73, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-355,work_item,355,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:03:00+05:30,,547.7,,driver_shortage_loss,"{""delay_minutes"": 18, ""basket_value_inr"": 387.2, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-356,work_item,356,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:37:00+05:30,,716.04,,driver_shortage_loss,"{""delay_minutes"": 12, ""basket_value_inr"": 521.46, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-357,work_item,357,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:23:00+05:30,,388.93,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 321.29, ""cancelled"": false, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-359,work_item,359,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:04:00+05:30,,490.38,,driver_shortage_loss,"{""delay_minutes"": 16, ""basket_value_inr"": 414.33, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-360,work_item,360,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:31:00+05:30,,480.32,,driver_shortage_loss,"{""delay_minutes"": 17, ""basket_value_inr"": 480.03, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-361,work_item,361,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:12:00+05:30,,290.09,,driver_shortage_loss,"{""delay_minutes"": 13, ""basket_value_inr"": 305.0, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-362,work_item,362,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-28T12:20:00+05:30,2026-03-28T16:30:00+05:30,420.1,126.64,driver_shortage_loss,"{""delay_minutes"": 14, ""basket_value_inr"": 280.35, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-363,work_item,363,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:34:00+05:30,,300.79,,driver_shortage_loss,"{""delay_minutes"": 14, ""basket_value_inr"": 197.66, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-366,work_item,366,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:10:00+05:30,,218.08,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 243.02, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-367,work_item,367,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-28T12:04:00+05:30,,335.82,,driver_shortage_loss,"{""delay_minutes"": 15, ""basket_value_inr"": 251.95, ""cancelled"": true, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-368,work_item,368,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:27:00+05:30,,626.9,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 520.28, ""cancelled"": false, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-369,work_item,369,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:39:00+05:30,2026-03-27T14:12:00+05:30,564.07,322.9,driver_shortage_loss,"{""delay_minutes"": 17, ""basket_value_inr"": 508.9, ""cancelled"": true, ""reason"": ""delivery_delay""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-370,work_item,370,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-28T12:11:00+05:30,2026-03-28T14:06:00+05:30,78.7,35.65,driver_shortage_loss,"{""delay_minutes"": 19, ""basket_value_inr"": 90, ""cancelled"": true, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-371,work_item,371,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-28T12:15:00+05:30,,763.34,,driver_shortage_loss,"{""delay_minutes"": 13, ""basket_value_inr"": 504.28, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-372,work_item,372,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:23:00+05:30,,257.08,,driver_shortage_loss,"{""delay_minutes"": 14, ""basket_value_inr"": 256.73, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-373,work_item,373,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:05:00+05:30,,743.57,,driver_shortage_loss,"{""delay_minutes"": 12, ""basket_value_inr"": 610.62, ""cancelled"": false, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-377,work_item,377,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:33:00+05:30,,99.26,,driver_shortage_loss,"{""delay_minutes"": 14, ""basket_value_inr"": 127.02, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-378,work_item,378,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:23:00+05:30,,439.88,,driver_shortage_loss,"{""delay_minutes"": 15, ""basket_value_inr"": 447.51, ""cancelled"": false, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-379,work_item,379,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:35:00+05:30,,406.82,,driver_shortage_loss,"{""delay_minutes"": 16, ""basket_value_inr"": 290.65, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-381,work_item,381,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:38:00+05:30,,155.14,,driver_shortage_loss,"{""delay_minutes"": 15, ""basket_value_inr"": 165.76, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-385,work_item,385,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:16:00+05:30,,838.87,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 578.55, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-387,work_item,387,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:16:00+05:30,,822.34,,driver_shortage_loss,"{""delay_minutes"": 16, ""basket_value_inr"": 908.5, ""cancelled"": false, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-389,work_item,389,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:02:00+05:30,,1111.99,,driver_shortage_loss,"{""delay_minutes"": 12, ""basket_value_inr"": 735.93, ""cancelled"": false, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-390,work_item,390,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:45:00+05:30,,811.6,,driver_shortage_loss,"{""delay_minutes"": 13, ""basket_value_inr"": 731.26, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-391,work_item,391,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:05:00+05:30,,750.29,,driver_shortage_loss,"{""delay_minutes"": 14, ""basket_value_inr"": 496.25, ""cancelled"": false, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-392,work_item,392,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:20:00+05:30,,964.81,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 709.42, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-393,work_item,393,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:40:00+05:30,2026-03-27T16:31:00+05:30,95.95,56.69,driver_shortage_loss,"{""delay_minutes"": 13, ""basket_value_inr"": 90, ""cancelled"": true, ""reason"": ""delivery_delay""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-394,work_item,394,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:33:00+05:30,,2319.76,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 1687.86, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-401,work_item,401,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-28T12:19:00+05:30,2026-03-28T15:38:00+05:30,1300.34,749.13,driver_shortage_loss,"{""delay_minutes"": 12, ""basket_value_inr"": 998.4, ""cancelled"": true, ""reason"": ""delivery_delay""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-403,work_item,403,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:13:00+05:30,,208.02,,driver_shortage_loss,"{""delay_minutes"": 13, ""basket_value_inr"": 188.42, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-404,work_item,404,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:21:00+05:30,2026-03-27T16:34:00+05:30,80.58,44.83,driver_shortage_loss,"{""delay_minutes"": 10, ""basket_value_inr"": 90, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-406,work_item,406,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:32:00+05:30,,262.58,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 276.41, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-407,work_item,407,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:39:00+05:30,,429.92,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 338.69, ""cancelled"": false, ""reason"": ""inventory_substitution""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-408,work_item,408,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-28T12:31:00+05:30,2026-03-28T15:11:00+05:30,1071.85,343.07,driver_shortage_loss,"{""delay_minutes"": 16, ""basket_value_inr"": 1272.85, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-411,work_item,411,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:21:00+05:30,2026-03-27T16:45:00+05:30,485.11,113.71,driver_shortage_loss,"{""delay_minutes"": 16, ""basket_value_inr"": 487.13, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-413,work_item,413,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-28T12:03:00+05:30,,574.8,,driver_shortage_loss,"{""delay_minutes"": 8, ""basket_value_inr"": 378.11, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-414,work_item,414,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:43:00+05:30,,437.05,,driver_shortage_loss,"{""delay_minutes"": 14, ""basket_value_inr"": 495.02, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-415,work_item,415,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-28T12:12:00+05:30,,275.78,,driver_shortage_loss,"{""delay_minutes"": 18, ""basket_value_inr"": 270.36, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-416,work_item,416,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:39:00+05:30,,225.91,,driver_shortage_loss,"{""delay_minutes"": 16, ""basket_value_inr"": 187.17, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-422,work_item,422,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:40:00+05:30,2026-03-27T15:29:00+05:30,1148.41,499.78,driver_shortage_loss,"{""delay_minutes"": 18, ""basket_value_inr"": 845.88, ""cancelled"": true, ""reason"": ""traffic""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-423,work_item,423,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:18:00+05:30,,411.2,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 315.78, ""cancelled"": false, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-424,work_item,424,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:19:00+05:30,2026-03-27T15:44:00+05:30,764.11,397.16,driver_shortage_loss,"{""delay_minutes"": 10, ""basket_value_inr"": 487.8, ""cancelled"": true, ""reason"": ""inventory_substitution""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-426,work_item,426,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:38:00+05:30,,713.52,,driver_shortage_loss,"{""delay_minutes"": 13, ""basket_value_inr"": 491.88, ""cancelled"": false, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-428,work_item,428,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:35:00+05:30,,249.16,,driver_shortage_loss,"{""delay_minutes"": 17, ""basket_value_inr"": 250.28, ""cancelled"": false, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-433,work_item,433,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:43:00+05:30,,392.74,,driver_shortage_loss,"{""delay_minutes"": 13, ""basket_value_inr"": 355.35, ""cancelled"": false, ""reason"": ""rider_shortage""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-436,work_item,436,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:43:00+05:30,,281.23,,driver_shortage_loss,"{""delay_minutes"": 14, ""basket_value_inr"": 216.7, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-437,work_item,437,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:33:00+05:30,,1712.82,,driver_shortage_loss,"{""delay_minutes"": 18, ""basket_value_inr"": 1106.83, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-438,work_item,438,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:11:00+05:30,,1270.48,,driver_shortage_loss,"{""delay_minutes"": 14, ""basket_value_inr"": 757.52, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-440,work_item,440,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:38:00+05:30,,2075.46,,driver_shortage_loss,"{""delay_minutes"": 12, ""basket_value_inr"": 1427.63, ""cancelled"": false, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-445,work_item,445,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:39:00+05:30,,365.51,,driver_shortage_loss,"{""delay_minutes"": 11, ""basket_value_inr"": 444.85, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-446,work_item,446,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:35:00+05:30,,385.82,,driver_shortage_loss,"{""delay_minutes"": 12, ""basket_value_inr"": 395.18, ""cancelled"": false, ""reason"": ""store_backlog""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
