work_item_id,org_id,city_id,store_id,team_id,item_type,priority,opened_at,expected_by,resolved_at,status,estimated_value_inr,backlog_hours,linked_order_id,linked_vendor_id
349,1,1,5,30,delivery_exception,P2,2026-03-27T12:12:00+05:30,2026-03-27T14:12:00+05:30,2026-03-27T16:33:00+05:30,resolved,576.64,0.5,2062,
350,1,4,23,84,delivery_exception,P2,2026-03-28T12:44:00+05:30,2026-03-28T14:44:00+05:30,2026-03-28T16:37:00+05:30,resolved,884.96,0.5,19858,
351,1,6,31,15,customer_escalation,P1,2026-03-27T12:30:00+05:30,2026-03-27T13:30:00+05:30,2026-03-27T13:42:00+05:30,resolved,123.88,0.5,10770,
352,1,1,5,30,delivery_exception,P2,2026-03-27T12:11:00+05:30,2026-03-27T14:11:00+05:30,,open,121.79,0.5,2060,
353,1,5,27,96,delivery_exception,P2,2026-03-28T12:09:00+05:30,2026-03-28T14:09:00+05:30,2026-03-28T16:29:00+05:30,resolved,536.38,0.5,20868,
354,1,5,29,102,delivery_exception,P2,2026-03-28T12:37:00+05:30,2026-03-28T14:37:00+05:30,2026-03-28T17:25:00+05:30,resolved,141.38,0.5,21570,
355,1,2,14,7,customer_escalation,P1,2026-03-27T12:03:00+05:30,2026-03-27T13:03:00+05:30,,open,456.42,0.5,5498,
356,1,5,29,102,delivery_exception,P2,2026-03-28T12:37:00+05:30,2026-03-28T14:37:00+05:30,,open,596.7,0.5,21569,
357,1,2,14,57,delivery_exception,P2,2026-03-28T12:23:00+05:30,2026-03-28T14:23:00+05:30,,open,324.11,0.5,16901,
358,1,5,27,96,delivery_exception,P2,2026-03-28T12:12:00+05:30,2026-03-28T14:12:00+05:30,2026-03-28T15:25:00+05:30,resolved,578.83,0.5,21119,
359,1,4,23,84,delivery_exception,P2,2026-03-28T12:04:00+05:30,2026-03-28T14:04:00+05:30,,open,408.65,0.5,19976,
360,1,4,23,84,delivery_exception,P2,2026-03-28T12:31:00+05:30,2026-03-28T14:31:00+05:30,,open,400.27,0.5,19794,
361,1,4,23,84,delivery_exception,P2,2026-03-28T12:12:00+05:30,2026-03-28T14:12:00+05:30,,open,241.74,0.5,19977,
362,1,2,9,7,customer_escalation,P1,2026-03-28T12:20:00+05:30,2026-03-28T13:20:00+05:30,2026-03-28T16:30:00+05:30,resolved,350.08,0.5,14777,
363,1,5,29,102,delivery_exception,P2,2026-03-28T12:34:00+05:30,2026-03-28T14:34:00+05:30,,open,250.66,0.5,21596,
364,1,1,5,30,delivery_exception,P2,2026-03-27T12:17:00+05:30,2026-03-27T14:17:00+05:30,2026-03-27T16:55:00+05:30,resolved,498.74,0.5,2150,
365,1,4,22,81,delivery_exception,P2,2026-03-28T12:41:00+05:30,2026-03-28T14:41:00+05:30,2026-03-28T17:09:00+05:30,resolved,305.95,0.5,19431,
366,1,4,22,81,delivery_exception,P2,2026-03-28T12:10:00+05:30,2026-03-28T14:10:00+05:30,,open,181.73,0.5,19748,
367,1,5,29,13,customer_escalation,P1,2026-03-28T12:04:00+05:30,2026-03-28T13:04:00+05:30,,open,279.85,0.5,21456,
368,1,1,5,30,delivery_exception,P2,2026-03-27T12:27:00+05:30,2026-03-27T14:27:00+05:30,,open,522.42,0.5,1906,
369,1,4,25,11,customer_escalation,P1,2026-03-27T12:39:00+05:30,2026-03-27T13:39:00+05:30,2026-03-27T14:12:00+05:30,resolved,470.06,0.5,8993,
370,1,4,22,11,customer_escalation,P1,2026-03-28T12:11:00+05:30,2026-03-28T13:11:00+05:30,2026-03-28T14:06:00+05:30,resolved,65.58,0.5,19600,
371,1,2,9,7,customer_escalation,P1,2026-03-28T12:15:00+05:30,2026-03-28T13:15:00+05:30,,open,636.12,0.5,14987,
372,1,3,20,75,delivery_exception,P2,2026-03-27T12:23:00+05:30,2026-03-27T14:23:00+05:30,,open,214.23,0.5,7444,
373,1,4,22,81,delivery_exception,P2,2026-03-28T12:05:00+05:30,2026-03-28T14:05:00+05:30,,open,619.64,0.5,19488,
374,1,4,23,84,delivery_exception,P2,2026-03-28T12:32:00+05:30,2026-03-28T14:32:00+05:30,2026-03-28T15:57:00+05:30,resolved,273.08,0.5,19826,
375,1,4,22,81,delivery_exception,P2,2026-03-28T12:30:00+05:30,2026-03-28T14:30:00+05:30,2026-03-28T16:51:00+05:30,resolved,394.46,0.5,19444,
376,1,4,23,84,delivery_exception,P2,2026-03-28T12:05:00+05:30,2026-03-28T14:05:00+05:30,2026-03-28T15:01:00+05:30,resolved,141.51,0.5,19831,
377,1,1,5,30,delivery_exception,P2,2026-03-27T12:33:00+05:30,2026-03-27T14:33:00+05:30,,open,82.72,0.5,2017,
378,1,4,22,81,delivery_exception,P2,2026-03-28T12:23:00+05:30,2026-03-28T14:23:00+05:30,,open,366.57,0.5,19722,
379,1,4,22,81,delivery_exception,P2,2026-03-28T12:35:00+05:30,2026-03-28T14:35:00+05:30,,open,339.02,0.5,19631,
380,1,3,20,75,delivery_exception,P2,2026-03-27T12:08:00+05:30,2026-03-27T14:08:00+05:30,2026-03-27T14:51:00+05:30,resolved,892.75,0.5,7433,
381,1,4,22,81,delivery_exception,P2,2026-03-28T12:38:00+05:30,2026-03-28T14:38:00+05:30,,open,129.28,0.5,19701,
382,1,5,27,96,delivery_exception,P2,2026-03-28T12:14:00+05:30,2026-03-28T14:14:00+05:30,2026-03-28T17:30:00+05:30,resolved,669.52,0.5,21044,
383,1,5,29,102,delivery_exception,P2,2026-03-28T12:04:00+05:30,2026-03-28T14:04:00+05:30,2026-03-28T16:49:00+05:30,resolved,415.31,0.5,21674,
384,1,1,5,30,delivery_exception,P2,2026-03-27T12:30:00+05:30,2026-03-27T14:30:00+05:30,2026-03-27T14:58:00+05:30,resolved,272.72,0.5,2090,
385,1,4,23,84,delivery_exception,P2,2026-03-28T12:16:00+05:30,2026-03-28T14:16:00+05:30,,open,699.06,0.5,19915,
386,1,4,22,81,delivery_exception,P2,2026-03-28T12:41:00+05:30,2026-03-28T14:41:00+05:30,2026-03-28T15:25:00+05:30,resolved,830.19,0.5,19523,
387,1,1,5,30,delivery_exception,P2,2026-03-27T12:16:00+05:30,2026-03-27T14:16:00+05:30,,open,685.28,0.5,1963,
388,1,5,29,102,delivery_exception,P2,2026-03-28T12:25:00+05:30,2026-03-28T14:25:00+05:30,2026-03-28T16:09:00+05:30,resolved,202.43,0.5,21660,
389,1,5,27,96,delivery_exception,P2,2026-03-28T12:02:00+05:30,2026-03-28T14:02:00+05:30,,open,926.66,0.5,21236,
390,1,5,29,102,delivery_exception,P2,2026-03-28T12:45:00+05:30,2026-03-28T14:45:00+05:30,,open,676.33,0.5,21501,
391,1,5,27,96,delivery_exception,P2,2026-03-28T12:05:00+05:30,2026-03-28T14:05:00+05:30,,open,625.24,0.5,21167,
392,1,5,29,102,delivery_exception,P2,2026-03-28T12:20:00+05:30,2026-03-28T14:20:00+05:30,,open,804.01,0.5,21699,
393,1,4,21,11,customer_escalation,P1,2026-03-27T12:40:00+05:30,2026-03-27T13:40:00+05:30,2026-03-27T16:31:00+05:30,resolved,79.96,0.5,7577,
394,1,4,22,81,delivery_exception,P2,2026-03-28T12:33:00+05:30,2026-03-28T14:33:00+05:30,,open,1933.13,0.5,19771,
395,1,5,27,96,delivery_exception,P2,2026-03-28T12:39:00+05:30,2026-03-28T14:39:00+05:30,2026-03-28T16:37:00+05:30,resolved,676.01,0.5,20850,
396,1,4,23,84,delivery_exception,P2,2026-03-28T12:26:00+05:30,2026-03-28T14:26:00+05:30,2026-03-28T15:46:00+05:30,resolved,332.81,0.5,19931,
397,1,4,22,81,delivery_exception,P2,2026-03-28T12:25:00+05:30,2026-03-28T14:25:00+05:30,2026-03-28T17:53:00+05:30,resolved,505.08,0.5,19530,
398,1,4,22,81,delivery_exception,P2,2026-03-28T12:11:00+05:30,2026-03-28T14:11:00+05:30,2026-03-28T16:06:00+05:30,resolved,563.13,0.5,19501,
399,1,5,27,96,delivery_exception,P2,2026-03-28T12:02:00+05:30,2026-03-28T14:02:00+05:30,2026-03-28T16:24:00+05:30,resolved,289.93,0.5,20990,
400,1,4,22,81,delivery_exception,P2,2026-03-28T12:13:00+05:30,2026-03-28T14:13:00+05:30,2026-03-28T15:47:00+05:30,resolved,738.73,0.5,19626,
401,1,4,21,11,customer_escalation,P1,2026-03-28T12:19:00+05:30,2026-03-28T13:19:00+05:30,2026-03-28T15:38:00+05:30,resolved,1083.62,0.5,19174,
402,1,4,22,81,delivery_exception,P2,2026-03-28T12:05:00+05:30,2026-03-28T14:05:00+05:30,2026-03-28T15:05:00+05:30,resolved,665.57,0.5,19589,
403,1,1,5,30,delivery_exception,P2,2026-03-27T12:13:00+05:30,2026-03-27T14:13:00+05:30,,open,173.35,0.5,1962,
404,1,1,2,5,customer_escalation,P1,2026-03-27T12:21:00+05:30,2026-03-27T13:21:00+05:30,2026-03-27T16:34:00+05:30,resolved,67.15,0.5,793,
405,1,5,29,102,delivery_exception,P2,2026-03-28T12:14:00+05:30,2026-03-28T14:14:00+05:30,2026-03-28T15:05:00+05:30,resolved,222.05,0.5,21545,
406,1,4,22,81,delivery_exception,P2,2026-03-28T12:32:00+05:30,2026-03-28T14:32:00+05:30,,open,218.82,0.5,19715,
407,1,3,17,66,delivery_exception,P2,2026-03-27T12:39:00+05:30,2026-03-27T14:39:00+05:30,,open,358.27,0.5,6747,
408,1,2,10,7,customer_escalation,P1,2026-03-28T12:31:00+05:30,2026-03-28T13:31:00+05:30,2026-03-28T15:11:00+05:30,resolved,893.21,0.5,15516,
409,1,1,5,30,delivery_exception,P2,2026-03-27T12:37:00+05:30,2026-03-27T14:37:00+05:30,2026-03-27T16:56:00+05:30,resolved,562.58,0.5,1966,
410,1,4,22,81,delivery_exception,P2,2026-03-28T12:39:00+05:30,2026-03-28T14:39:00+05:30,2026-03-28T15:49:00+05:30,resolved,374.58,0.5,19706,
411,1,2,8,7,customer_escalation,P1,2026-03-27T12:21:00+05:30,2026-03-27T13:21:00+05:30,2026-03-27T16:45:00+05:30,resolved,404.26,0.5,3232,
412,1,5,27,96,delivery_exception,P2,2026-03-28T12:01:00+05:30,2026-03-28T14:01:00+05:30,2026-03-28T17:21:00+05:30,resolved,264.27,0.5,21094,
413,1,1,6,5,customer_escalation,P1,2026-03-28T12:03:00+05:30,2026-03-28T13:03:00+05:30,,open,479.0,0.5,13818,
414,1,5,29,102,delivery_exception,P2,2026-03-28T12:43:00+05:30,2026-03-28T14:43:00+05:30,,open,364.21,0.5,21688,
415,1,1,2,5,customer_escalation,P1,2026-03-28T12:12:00+05:30,2026-03-28T13:12:00+05:30,,open,229.82,0.5,12410,
416,1,3,20,75,delivery_exception,P2,2026-03-27T12:39:00+05:30,2026-03-27T14:39:00+05:30,,open,188.26,0.5,7344,
417,1,5,29,102,delivery_exception,P2,2026-03-28T12:43:00+05:30,2026-03-28T14:43:00+05:30,2026-03-28T15:06:00+05:30,resolved,462.52,0.5,21553,
418,1,5,29,102,delivery_exception,P2,2026-03-28T12:45:00+05:30,2026-03-28T14:45:00+05:30,2026-03-28T18:08:00+05:30,resolved,802.71,0.5,21684,
419,1,2,14,57,delivery_exception,P2,2026-03-28T12:28:00+05:30,2026-03-28T14:28:00+05:30,2026-03-28T17:39:00+05:30,resolved,1038.58,0.5,16943,
420,1,5,29,102,delivery_exception,P2,2026-03-28T12:06:00+05:30,2026-03-28T14:06:00+05:30,2026-03-28T14:29:00+05:30,resolved,589.57,0.5,21634,
421,1,4,23,84,delivery_exception,P2,2026-03-28T12:14:00+05:30,2026-03-28T14:14:00+05:30,2026-03-28T17:06:00+05:30,resolved,825.86,0.5,19838,
422,1,1,4,5,customer_escalation,P1,2026-03-27T12:40:00+05:30,2026-03-27T13:40:00+05:30,2026-03-27T15:29:00+05:30,resolved,957.01,0.5,1512,
423,1,5,27,96,delivery_exception,P2,2026-03-28T12:18:00+05:30,2026-03-28T14:18:00+05:30,,open,342.67,0.5,20954,
424,1,5,29,13,customer_escalation,P1,2026-03-27T12:19:00+05:30,2026-03-27T13:19:00+05:30,2026-03-27T15:44:00+05:30,resolved,636.76,0.5,10025,
425,1,5,29,102,delivery_exception,P2,2026-03-28T12:18:00+05:30,2026-03-28T14:18:00+05:30,2026-03-28T15:45:00+05:30,resolved,310.93,0.5,21555,
426,1,5,27,96,delivery_exception,P2,2026-03-28T12:38:00+05:30,2026-03-28T14:38:00+05:30,,open,594.6,0.5,21088,
427,1,4,22,81,delivery_exception,P2,2026-03-28T12:28:00+05:30,2026-03-28T14:28:00+05:30,2026-03-28T15:22:00+05:30,resolved,880.85,0.5,19482,
428,1,4,22,81,delivery_exception,P2,2026-03-28T12:35:00+05:30,2026-03-28T14:35:00+05:30,,open,207.63,0.5,19720,
429,1,5,27,96,delivery_exception,P2,2026-03-28T12:29:00+05:30,2026-03-28T14:29:00+05:30,2026-03-28T16:13:00+05:30,resolved,129.1,0.5,21086,
430,1,3,20,75,delivery_exception,P2,2026-03-27T12:30:00+05:30,2026-03-27T14:30:00+05:30,2026-03-27T15:33:00+05:30,resolved,471.19,0.5,7414,
431,1,4,23,84,delivery_exception,P2,2026-03-28T12:21:00+05:30,2026-03-28T14:21:00+05:30,2026-03-28T15:10:00+05:30,resolved,782.66,0.5,19846,
432,1,5,29,102,delivery_exception,P2,2026-03-28T12:10:00+05:30,2026-03-28T14:10:00+05:30,2026-03-28T16:23:00+05:30,resolved,191.0,0.5,21683,
433,1,3,20,75,delivery_exception,P2,2026-03-27T12:43:00+05:30,2026-03-27T14:43:00+05:30,,open,327.28,0.5,7371,
434,1,4,22,81,delivery_exception,P2,2026-03-28T12:34:00+05:30,2026-03-28T14:34:00+05:30,2026-03-28T17:19:00+05:30,resolved,1564.56,0.5,19420,
435,1,4,22,81,delivery_exception,P2,2026-03-28T12:13:00+05:30,2026-03-28T14:13:00+05:30,2026-03-28T17:43:00+05:30,resolved,887.0,0.5,19556,
436,1,1,5,30,delivery_exception,P2,2026-03-27T12:43:00+05:30,2026-03-27T14:43:00+05:30,,open,234.36,0.5,1985,
437,1,4,22,81,delivery_exception,P2,2026-03-28T12:33:00+05:30,2026-03-28T14:33:00+05:30,,open,1427.35,0.5,19602,
438,1,4,22,81,delivery_exception,P2,2026-03-28T12:11:00+05:30,2026-03-28T14:11:00+05:30,,open,1058.73,0.5,19567,
439,1,1,5,30,delivery_exception,P2,2026-03-27T12:44:00+05:30,2026-03-27T14:44:00+05:30,2026-03-27T17:28:00+05:30,resolved,550.52,0.5,1971,
440,1,5,27,96,delivery_exception,P2,2026-03-28T12:38:00+05:30,2026-03-28T14:38:00+05:30,,open,1729.55,0.5,21015,
441,1,5,29,102,delivery_exception,P2,2026-03-28T12:21:00+05:30,2026-03-28T14:21:00+05:30,2026-03-28T16:31:00+05:30,resolved,706.72,0.5,21642,
442,1,3,20,75,delivery_exception,P2,2026-03-27T12:09:00+05:30,2026-03-27T14:09:00+05:30,2026-03-27T17:16:00+05:30,resolved,584.98,0.5,7450,
443,1,4,22,81,delivery_exception,P2,2026-03-28T12:16:00+05:30,2026-03-28T14:16:00+05:30,2026-03-28T14:31:00+05:30,resolved,714.85,0.5,19700,
444,1,1,5,30,delivery_exception,P2,2026-03-27T12:03:00+05:30,2026-03-27T14:03:00+05:30,2026-03-27T15:47:00+05:30,resolved,531.73,0.5,2074,
445,1,4,22,81,delivery_exception,P2,2026-03-28T12:39:00+05:30,2026-03-28T14:39:00+05:30,,open,304.59,0.5,19782,
446,1,1,5,30,delivery_exception,P2,2026-03-27T12:35:00+05:30,2026-03-27T14:35:00+05:30,,open,321.52,0.5,1922,
447,1,4,21,11,customer_escalation,P1,2026-03-27T12:25:00+05:30,2026-03-27T13:25:00+05:30,,open,258.02,0.5,7849,
448,1,4,22,81,delivery_exception,P2,2026-03-28T12:04:00+05:30,2026-03-28T14:04:00+05:30,,open,357.08,0.5,19763,
449,1,1,5,30,delivery_exception,P2,2026-03-27T12:38:00+05:30,2026-03-27T14:38:00+05:30,,open,543.13,0.5,2037,
450,1,4,22,81,delivery_exception,P2,2026-03-28T12:37:00+05:30,2026-03-28T14:37:00+05:30,2026-03-28T15:11:00+05:30,resolved,443.82,0.5,19669,
451,1,1,5,28,store_incident,P1,2026-03-27T10:22:00+05:30,2026-03-27T16:22:00+05:30,,open,4477.42,11.34,,
452,1,3,20,73,store_incident,P2,2026-03-27T10:16:00+05:30,2026-03-27T16:16:00+05:30,2026-03-27T19:05:34.468918+05:30,resolved,4092.83,3.34,,
453,1,3,20,74,cold_chain_issue,P1,2026-03-28T08:32:00+05:30,2026-03-28T11:32:00+05:30,,open,71596.61,2.29,,
454,1,4,22,79,store_incident,P1,2026-03-28T10:14:00+05:30,2026-03-28T16:14:00+05:30,2026-03-28T12:50:05.680641+05:30,resolved,8769.15,5.83,,
455,1,4,23,82,store_incident,P1,2026-03-28T10:36:00+05:30,2026-03-28T16:36:00+05:30,2026-03-28T14:10:16.525742+05:30,resolved,3813.4,2.23,,
456,1,5,27,94,store_incident,P2,2026-03-28T10:17:00+05:30,2026-03-28T16:17:00+05:30,,open,9836.29,8.85,,
457,1,5,29,100,store_incident,P2,2026-03-28T10:34:00+05:30,2026-03-28T16:34:00+05:30,,open,7929.29,7.12,,
